"","id","acronym","sc39"
"807","231717","TARGET","false"
"808","213219","BION","false"
"809","213390","PHOME","false"
"810","238272","TRANSMARK","false"
"811","247624","ENERSIP","false"
"812","247648","SEALING","false"
"813","248001","SAPHYRE","false"
"814","248010","UBIPOL","false"
"815","248020","FINE","false"
"816","248027","TELEFOTINCO","false"
"817","248032","MSV","false"
"818","248036","COAST","false"
"819","248043","CELLO","false"
"820","248048","PLACE-IT","false"
"821","248120","SUCCESS","false"
"822","248367","ICAR SUPPORT","false"
"823","248376","EUROAFRICA-ICT.ORG","false"
"824","248402","ROADIDEAINCO","false"
"825","248405","SKYMEDIA","false"
"826","248366","ROBOSOM","true"
"827","248609","SOFI","false"
"828","248613","DIAMOND","false"
"829","248864","MADES","false"
"830","248867","SYNCHRONISER","false"
"831","248891","FREEDOM","false"
"832","257103","WEBINOS","false"
"833","288980","R&DIALOGUE","false"
"834","244329","EDS-CLIPS","false"
"835","258750","EFFECTS+","false"
"836","258754","TAMPRES","false"
"837","258842","FET11","false"
"838","258846","POLYSYS","false"
"839","258862","4CAAST","false"
"840","258885","SPITFIRE","false"
"841","258888","GREENERBUILDINGS","false"
"842","258898","COWIN","false"
"843","289042","MARLISCO","false"
"844","270198","CHESS","false"
"845","270228","SUNSET","false"
"846","270239","ARCOMEM","false"
"847","270253","INTEGRATE","false"
"848","270259","TBICARE","false"
"849","270410","DRIVE C2X","false"
"850","270434","REALNET","false"
"851","270447","FOTSIS","false"
"852","270483","FOCUS","false"
"853","270489","COMESAFETY2","false"
"854","270519","ITSSV6","false"
"855","289066","SFS","false"
"856","289081","CREATIVELITTLESCIENT","false"
"857","255914","PHORBITECH","false"
"858","287513","SAPHARI","true"
"859","255931","UNLOCX","false"
"860","287530","DEEP","true"
"861","287624","ACCOMPANY","false"
"862","287634","FOODMICROSYSTEMS","false"
"863","287637","ASPICE","false"
"864","287652","LIFESAVER","false"
"865","287654","CHIST-ERA II","false"
"866","287677","REMPARK","false"
"867","287682","TDK4PE","false"
"868","287693","SCENE","false"
"869","287725","WAI-ACT","false"
"870","287732","ISLA","false"
"871","287739","NEUROTREMOR","false"
"872","261720","COGNINET","false"
"873","284456","HANDHOLD","false"
"874","284585","HYPERION","false"
"875","284658","HELI4RESCUE","false"
"876","284678","ANVIL","false"
"877","287993","ARTISAN","false"
"878","288008","T-CREST","false"
"879","288038","AUTOTUNE","false"
"880","288042","NICE","false"
"881","288076","BALCON","false"
"882","288079","SCUBA","false"
"883","284725","SURVEILLE","false"
"884","288304","CLARITY","false"
"885","284802","HIPOW","false"
"886","284931","S(P)EEDKITS","false"
"887","284996","D-BOX","false"
"888","285024","ADVISE","false"
"889","285036","DITAC","false"
"890","285052","FORLAB","false"
"891","285099","THE HOUSE","false"
"892","285104","SAFEPOST","false"
"893","285120","EQUATOX","false"
"894","285136","SECRET","false"
"895","285144","AEROCEPTOR","false"
"896","285181","PRECYSE","false"
"897","285222","BESECURE","false"
"898","285257","STRUCTURES","false"
"899","285287","INSEC","false"
"900","285311","XP-DITE","false"
"901","285320","PROACTIVE","false"
"902","285410","SLAM","false"
"903","285446","DOGGIES","false"
"904","285477","CRISALIS","false"
"905","285505","ENCOUNTER","false"
"906","285533","TACTICS","false"
"907","285582","RESPECT","false"
"908","288553","CLOPEMA","true"
"909","288307","PHARAON","false"
"910","288308","UNITEEUROPE","false"
"911","288315","PROBE-IT","false"
"912","288318","NIRVANA","false"
"913","221943","GFRFOREUROPE","false"
"914","288442","TERATOP","false"
"915","222183","MOAS","false"
"916","288594","M-INCLUSION","false"
"917","288598","IDEALIST2014","false"
"918","288611","ECODRIVER","false"
"919","288734","SMARD","false"
"920","288786","CHARMING","false"
"921","222562","SUPERHYGIENE","false"
"922","218411","COSMOPARK","false"
"923","230859","PRO-STAB","false"
"924","231712","V~FORMWORK","false"
"925","294929","IMMUNOCAN","false"
"926","295089","EUJO-LIMMS","false"
"927","211372","LIFEWATCH","false"
"928","232340","OXIZONE","false"
"929","232517","ENTOMOBIO","false"
"930","243634","AIRPATH","false"
"931","228436","ULICE","false"
"932","228449","DERRI","false"
"933","228461","EAST-NMR","false"
"934","228464","MICROKELVIN","false"
"935","246650","EI-AFRICA","false"
"936","246682","GRDI2020","false"
"937","261747","SIOS-PP","false"
"938","261861","EU-OPENSCREEN","false"
"939","261873","EHRI","false"
"940","261915","GENNESYS","false"
"941","261967","EISCAT_3D_2","false"
"942","261982","SHARE_M4","false"
"943","262010","ENSAR","false"
"944","262025","AIDA","false"
"945","262168","ISKAF2010","false"
"946","262208","ESS-DACE","false"
"947","262229","EPOS","false"
"948","262254","ACTRIS","false"
"949","262263","DARECLIMED","false"
"950","262281","EVARIO","false"
"951","262330","NERA","false"
"952","262336","AQUAEXCEL","false"
"953","262348","ESMI","false"
"954","262443","EUPRIM-NET II","false"
"955","262476","RIEEB","false"
"956","262493","PAERIP","false"
"957","262512","ECCSEL","false"
"958","262533","SOPHIA","false"
"959","262552","MARINET","false"
"960","262567","RAMIRI 2","false"
"961","262584","JERICO","false"
"962","262608","DWB","false"
"963","262693","INTERACT","false"
"964","262250","MONITUR","false"
"965","262324","RAPIDPURGE","false"
"966","283465","ENVRI","false"
"967","283570","BIOSTRUCT-X","false"
"968","283607","SEADATANET II","false"
"969","283632","GO-SKA","false"
"970","283646","DASISH","false"
"971","283745","CRISP","false"
"972","284181","TREES4FUTURE","false"
"973","284274","INGOS","false"
"974","284294","EIRIISS","false"
"975","284306","COPORI","false"
"976","284321","GROOM","false"
"977","284387","ARISE","false"
"978","284391","SIDERI","false"
"979","284404","HILUMI LHC","false"
"980","284415","INNET","false"
"981","284441","CREATIVE-B","false"
"982","283770","AGINFRA","false"
"983","283783","GLORIA","false"
"984","277610","FACCE CSA","false"
"985","204429","SHARCO","false"
"986","207727","CERTCOST","false"
"987","207948","COLORSPORE","false"
"988","210496","MADE","false"
"989","211316","DISCONTOOLS","false"
"990","211326","CONFFIDENCE","false"
"991","211347","SPICY","false"
"992","211363","BIO-NET","false"
"993","211400","ICON","false"
"994","211441","BIAMFOOD","false"
"995","211457","EUPHOROS","false"
"996","211484","INSTAPA","false"
"997","211602","MACROSYS","false"
"998","262575","ENVIRO-BOARD","false"
"999","282693","ORION","false"
"1000","283467","QUICKPRO","false"
"1001","211760","AGRIPOLICY","false"
"1002","213095","ECONWELFARE","false"
"1003","286143","FEED&TREAT","false"
"1004","286148","LYNCEUS","false"
"1005","286465","SMART","false"
"1006","227265","FUNCITREE","false"
"1007","227279","IRENE","false"
"1008","227299","CROPS2INDUSTRY","false"
"1009","227321","BENWOOD","false"
"1010","227390","DEEPFISHMAN","false"
"1011","286611","MARITEG","false"
"1012","227391","OBELIX","false"
"1013","227422","SWEETFUEL","false"
"1014","286713","BIOLISME II","false"
"1015","245141","PORRSCON","false"
"1016","286743","ANTI-INFLAME","false"
"1017","245143","TIMET","false"
"1018","245144","AMBIOCAS","false"
"1019","286809","OPEN-INN","false"
"1020","286830","RETYRE","false"
"1021","245145","PIROVAC","false"
"1022","286854","CMSWIND","false"
"1023","245159","SIRRIMED","false"
"1024","265483","REPHRAME","false"
"1025","286903","NEPHROPS","false"
"1026","286969","LOWTEV II","false"
"1027","265494","FOOD4ME","false"
"1028","265582","FRUIT BREEDOMICS","false"
"1029","266124","GREENLAND","false"
"1030","289642","OPTIMA","false"
"1031","263402","RAHDHIFFS","false"
"1032","218732","NANOMED ROUND TABLE","false"
"1033","218764","CO-NANOMET","false"
"1034","200431","INNOSHADE","false"
"1035","210037","WOODY","false"
"1036","211329","PARTICOAT","false"
"1037","211335","MICROFLEX","false"
"1038","284438","PLANHAB","false"
"1039","228916","NOMS","false"
"1040","218495","ENSPIRE","false"
"1041","218511","CASSSINI","false"
"1042","218690","EQUALOG","false"
"1043","219000","CAMPANILE","false"
"1044","219086","TRANSIS","false"
"1045","247794","NANEX","false"
"1046","262907","AMISA","false"
"1047","262931","SUSTAINVALUE","false"
"1048","262954","FIBCEM","false"
"1049","263017","NANOCELLUCOMP","false"
"1050","211429","GIST","false"
"1051","284909","CORE","false"
"1052","285195","SMARTFUSION","false"
"1053","211536","MAMINA","false"
"1054","211800","SBMPS","false"
"1055","211801","ACEOLE","false"
"1056","285687","GREEN EFFORTS","false"
"1057","285708","REFRESH","false"
"1058","285727","V-FEATHER","false"
"1059","213646","ROPACS","false"
"1060","214936","ELCAT","false"
"1061","214954","HERODOT","false"
"1062","214962","FASTQUAST","false"
"1063","215009","RED CAT","false"
"1064","215072","CLOUD-ITN","false"
"1065","265499","GREEN EMOTION","false"
"1066","215080","DITANET","false"
"1067","215118","BRAVISSIMO","false"
"1068","265966","KNOW-ME","false"
"1069","245521","EPISIS","false"
"1070","245576","EXCEDE","false"
"1071","245578","INNOEXPO","false"
"1072","245658","CLUSTERMANAGERS.EU","false"
"1073","245660","TACTICS","false"
"1074","235545","RESFINGROUP","false"
"1075","235914","SAHNMAT","false"
"1076","236521","ANCABR","false"
"1077","236885","FUNSENS","false"
"1078","237410","LAM","false"
"1079","237487","YOUNG PEOPLE COMM","false"
"1080","239560","ERAWATCH2","false"
"1081","238381","MALOA","false"
"1082","238969","HELIO","true"
"1083","239188","FLEXI BURN CFB","false"
"1084","238811","UNIQUE","false"
"1085","238885","HIV COEVOLUTION","false"
"1086","238978","NR INTEGRATIVE MODEL","false"
"1087","239142","X-RAY BINARIES","false"
"1088","239312","SCALA-PLUS","false"
"1089","240258","PAC","false"
"1090","240624","MULTISCALECHEMBIO","false"
"1091","240672","COGS","false"
"1092","240994","FROMCHILDTOPARENT","false"
"1093","241003","COHORT","false"
"1094","241009","TEUS","false"
"1095","241025","INTLAWRUSSIA","false"
"1096","241062","JEWCOM","false"
"1097","241069","GLOGENDER","false"
"1098","241070","THE LAST SONG","false"
"1099","241073","BEAUTY","false"
"1100","241077","PRORECONT","false"
"1101","241098","PPP","false"
"1102","241111","MINDREHAB","false"
"1103","241114","INST&GLOB","false"
"1104","241118","BABYLON","false"
"1105","241125","MOM","false"
"1106","241127","CHINA","false"
"1107","241132","ORGDESIGN","false"
"1108","241506","PAS","false"
"1109","241426","REPEATSASMUTATORS","false"
"1110","241536","MULTIBIODOSE","false"
"1111","241598","SEABILLA","false"
"1112","241523","PROVISCOUT","false"
"1113","241557","PASODOBLE","false"
"1114","241676","LOGSEC","false"
"1115","241744","SAFIRE","false"
"1116","241832","ANTIBOTABE","false"
"1117","241858","PREVAIL","false"
"1118","241630","NEWA","false"
"1119","241759","AQUAMAR","false"
"1120","241985","MIRTURN","false"
"1121","242029","CHC09","false"
"1122","241905","TASS","false"
"1123","241918","COMPOSITE","false"
"1124","242112","SUPPORT","false"
"1125","241992","RASTAS SPEAR","false"
"1126","242093","EURO4M","false"
"1127","242293","PROZYMES","false"
"1128","242187","DALI","false"
"1129","242270","PROTECTRAIL","false"
"1130","242294","DECOTESSC1","false"
"1131","242295","IMCOSEC","false"
"1132","242297","TWOBIAS","false"
"1133","242306","BIO-PROTECT","false"
"1134","242309","DIRAC","false"
"1135","242319","SPIRIT","false"
"1136","242190","SAGA-EO","false"
"1137","242212","DORIS","false"
"1138","242284","FIELD_AC","false"
"1139","242286","SP4ESP","false"
"1140","242311","PHYS4ENTRY","false"
"1141","242316","CARBONES","false"
"1142","242332","SUBCOAST","false"
"1143","242334","MIDAS","false"
"1144","242597","SEXGENTRANSEVOLUTION","false"
"1145","243188","TUMETABO","false"
"1146","243136","EPINCRNA","false"
"1147","243140","TEMPEST","false"
"1148","243834","INCONTACT-ONE WORLD","false"
"1149","243813","ECO-GRAPHENE","false"
"1150","243520","FLOCK-REPROD","false"
"1151","243845","ROOTHZ","false"
"1152","243847","FORMATH","false"
"1153","243881","CERCO","false"
"1154","243914","BRAIN-I-NETS","false"
"1155","244011","PD-NET","false"
"1156","244026","QUANTIP","false"
"1157","244068","CROSS TRAP","false"
"1158","244082","EU-JORDANNET","false"
"1159","243851","SACCESS","false"
"1160","243950","NEWFOREX","false"
"1161","244093","BASYNTHEC","false"
"1162","243860","NILTHERA","false"
"1163","243869","XRBGAL","false"
"1164","244159","CONHAZ","true"
"1165","244327","ABESTII","false"
"1166","244348","METAPRO","false"
"1167","244356","NEXTGEN","false"
"1168","244362","LIGNODECO","false"
"1169","245140","3SR","false"
"1170","244230","NORTHERN STARS","false"
"1171","244233","LIGHT' 09","false"
"1172","247060","PEPS","false"
"1173","244401","INCONET-GCC","false"
"1174","244417","INCONET CA/SC","false"
"1175","244468","ENLACE","false"
"1176","244510","EUCARINET","false"
"1177","244514","PACE-NET","false"
"1178","244364","SHERACA","false"
"1179","244426","ERA-CAN II","false"
"1180","244434","BILAT-USA","false"
"1181","244367","KORRIDOR","false"
"1182","244371","LINK2US","false"
"1183","244384","ACCESS2MEXCYT","false"
"1184","244388","APORTA","false"
"1185","244422","ACCESS2CANADA","false"
"1186","244442","INDIA GATE","false"
"1187","244706","ECOKNOWS","false"
"1188","244944","SPARD","false"
"1189","244956","BEE DOC","false"
"1190","244957","AGRIXCHANGE","false"
"1191","244966","FACTS","false"
"1192","244967","MEM-S","false"
"1193","244983","MULTISWARD","false"
"1194","244994","VEG-I-TRADE","false"
"1195","244995","BIOCLAIMS","false"
"1196","244999","AQUAMED","false"
"1197","245003","TRANSPARENT_FOOD","false"
"1198","244701","RESEARCHERS 4U","false"
"1199","244748","SHAREBRAINS","false"
"1200","244941","RACEN","false"
"1201","244947","ZURICH MEETS EUROPE","false"
"1202","244952","RES-NIGHT-NOR-2009","false"
"1203","244954","SAY","false"
"1204","244963","SCIENTISTSACROSSPT09","false"
"1205","245478","SRC-09","false"
"1206","245410","MODAP","false"
"1207","246574","PDECP","false"
"1208","246603","DRAMANET","false"
"1209","246622","GRAPHENOCHEM","false"
"1210","246637","OPTELOMAC","false"
"1211","246643","REALTIME","false"
"1212","246645","ASC3","false"
"1213","246646","DYNALLO","false"
"1214","246648","DMD","false"
"1215","246669","DELPHI","false"
"1216","246678","OGLEIV","false"
"1217","246953","MALADY","false"
"1218","247219","MATHFOR","false"
"1219","247439","AU-NANOPROBES FOR TB","false"
"1220","247450","BIOINCMED","false"
"1221","247687","AQUTE","false"
"1222","247840","K-TRIANGLE","false"
"1223","247866","ART-X","false"
"1224","247758","ETERNALS","false"
"1225","247975","ATENEA","false"
"1226","247991","PLAISIR","false"
"1227","247919","DECODER","false"
"1228","247926","NOBEL","false"
"1229","248085","KSERA","false"
"1230","248092","MOMA","false"
"1231","248095","Q-ESSENCE","false"
"1232","248294","VICON","false"
"1233","248295","OSIRIS","false"
"1234","248296","I-SEARCH","false"
"1235","248303","QUASAR","false"
"1236","248304","P3SENS","false"
"1237","248320","FUTURE BNCI","false"
"1238","248481","PEPPHER","false"
"1239","248484","CROSSROAD","false"
"1240","248485","BRAID","false"
"1241","248488","UNCERTWEB","false"
"1242","248647","ENCORE","false"
"1243","248828","ADVANCE","false"
"1244","248835","SPEDOC","false"
"1245","248902","ACCESS-ICT","false"
"1246","249145","DNAREPAIR","false"
"1247","249416","RELMIN","false"
"1248","249425","CRITICALBRAINCHANGES","false"
"1249","249740","QSIS","false"
"1250","250197","NEUROMAN","false"
"1251","251149","QUASINANO","false"
"1252","251186","STEMCAM","false"
"1253","251131","DYNEFI","false"
"1254","253072","WSREPE","false"
"1255","253332","PROMID","false"
"1256","255525","FWGW","false"
"1257","256294","ALOGLADIS","false"
"1258","256437","SMARTAMS","false"
"1259","256569","MRISIMUL","false"
"1260","256667","DYBHO","false"
"1261","256639","DIAG-CANCER","false"
"1262","256668","SECFUTUR","false"
"1263","256871","EXPEKT","false"
"1264","256593","GENEDISCREEN","false"
"1265","256594","PRECISION LATTICEQCD","false"
"1266","256595","AIDS AND MIRNAS","false"
"1267","256596","MEXT REGULATION","false"
"1268","256598","SNAP-PD","false"
"1269","256599","RENAISSANCE","false"
"1270","256601","HPCAMO","false"
"1271","256602","GAMETEFUSION","false"
"1272","256603","SOCWEB","false"
"1273","256605","DERMA","false"
"1274","256622","NADRCT","false"
"1275","256624","PLANOPTI","false"
"1276","256872","ENTROPHASE","false"
"1277","256899","ASYMMETRY","false"
"1278","256915","MB2","false"
"1279","256919","SIPA","false"
"1280","256961","MUSICA","false"
"1281","257126","SWARM","false"
"1282","257137","FLAT SURFACES","false"
"1283","257431","LIGHTNING","false"
"1284","257513","UNIVERSELF","false"
"1285","258060","FUNCMOLQIP","false"
"1286","258204","REALUMAN","false"
"1287","258321","MECHANOBIO","false"
"1288","258325","AISENS","false"
"1289","258613","BIOMOF","false"
"1290","258616","SEMANTICS","false"
"1291","258642","STING","false"
"1292","258865","PROSECURE","false"
"1293","258926","SPALORA","false"
"1294","258932","GEQIT","false"
"1295","258934","MIRACLE","false"
"1296","258941","PROHAPTICS","false"
"1297","259173","SHPEF","false"
"1298","259183","SUMOMAN","false"
"1299","259196","PLASMOLIGHT","false"
"1300","259204","BOTTOM-UP_SYSCHEM","false"
